dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,2019,1985,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"AUTORIZA O PODER EXECUTIVO A ALTERAR O ÍNDICE DO VALOR DA
GRATIFICAÇÃO DE ESTÍMULO À PRODUÇÃO INDIVIDUAL DA CLASSE DE
ASSISTENTE DE TRIBUTAÇÃO E ARRECADAÇÃO, DE 80 PARA 100%, PREVISTO
NO PARÁGRAFO ÚNICO DO ARTIGO QUINTO DA LEI DELEGADA 4, DE 12 DE
JULHO DE 1985.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-11-29,000147338,PL. 2019 1985 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,20090803,1645,drumo,1985-11-27,"list(passo = 1, data = ""1985-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1986\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2018,1985,DEPUTADO MENDES BARROS                     PMDB,"DÁ A DENOMINAÇÃO DE PROFESSORA MARIA TEIXEIRA DA FONSECA À ESCOLA
ESTADUAL DE TARUMIRIM, MUNICÍPIO DE TARUMIRIM.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TARUMIRIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-29,000147339,PL. 2018 1985 - PROJETO DE LEI,1688,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9196 1986 - LEI ORDINÁRIA,20120423,1606,rosanacf,1985-11-27,"list(passo = 1, data = ""1985-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 2 4 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 5 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 27 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 24 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 14 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 6 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9196/1986,LEI 9196 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2017,1985,MESA DA ASSEMBLÉIA,"MODIFICA A REDAÇÃO DO PARÁGRAFO PRIMEIRO DO ARTIGO SEXTO DA LEI
8.443, DE 6 DE OUTUBRO DE 1983. (CRIA O QUADRO SUPLEMENTAR DA SECRETARIA
DA ASSEMBLÉIA LEGISLATIVA E DÁ OUTRAS PROVIDÊNCIAS.)",ADMINISTRAÇÃO PÚBLICA,"ALTERAÇÃO, NORMAS, INTEGRAÇÃO, VENCIMENTOS, GRATIFICAÇÃO DE FUNÇÃO
AUXILIAR DA ATIVIDADE PARLAMENTAR, SERVIDOR, QUADRO DE PESSOAL, QUADRO
SUPLEMENTAR, SECRETARIA, (ALMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-28,000147353,PL. 2017 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",LEI 9094 1985 - LEI ORDINÁRIA,20131014,1629,rosanacf,1985-11-27,"list(passo = 1, data = ""1985-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1985\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 30 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 3 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1985"")",list(),list(),NULL,N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9094/1985,LEI 9094 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2015,1985,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR PARTE DE IMÓVEL AO MUNICÍPIO DE
ITAPECERICA. (DESTINAÇÃO: CONSTRUÇÃO DOS TAPUMES EM TODA A ÁREA
REMANESCENTE, SEM ÔNUS PARA O ESTADO DE MINAS GERAIS).",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, ITAPECERICA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-29,000147340,PL. 2015 1985 - PROJETO DE LEI,,NA,IMÓVEL,LEI 9147 1986 - LEI ORDINÁRIA,20150707,1131,m17461,1985-11-27,"list(passo = 1, data = ""1985-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL CONEGUNDES\nPUBLICAÇÃO: 22 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 8 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),"list(descricao = ""MSG 885 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9147/1986,LEI 9147 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2014,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA BOCA BRANCA, COM
SEDE EM JOÃO MONLEVADE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JOÃO MONLEVADE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-28,000147354,PL. 2014 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9179 1986 - LEI ORDINÁRIA,20120126,1022,rosanacf,1985-11-26,"list(passo = 1, data = ""1985-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 11 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 6 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9179/1986,LEI 9179 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2013,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA O BAU ESPORTE CLUBE, COM SEDE EM
JOÃO MONLEVADE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JOÃO MONLEVADE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-28,000147355,PL. 2013 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9177 1986 - LEI ORDINÁRIA,20120126,1023,rosanacf,1985-11-26,"list(passo = 1, data = ""1985-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 6 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9177/1986,LEI 9177 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1999,1985,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A LIGA MUNICIPAL DE DESPORTOS DE
DIVINÓPOLIS, COM SEDE EM DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-27,000147359,PL. 1999 1985 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9176 1986 - LEI ORDINÁRIA,20120126,1023,rosanacf,1985-11-25,"list(passo = 1, data = ""1985-11-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 6 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9176/1986,LEI 9176 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1998,1985,DEPUTADO JOÃO ROSA                         PMDB,"ACRESCENTA PARÁGRAFO AO ARTIGO 169 DA LEI 7109, DE 13 DE OUTUBRO
DE 1977 (ESTATUTO DO MAGISTÉRIO. EXTENSÃO AOS PROFESSORES OU
ESPECIALISTAS DE EDUCAÇÃO QUE PRESTEM SERVIÇOS EM ENTIDADES QUE
MINISTREM EDUCAÇÃO ESPECIAL DA GRATIFICAÇÃO DE 20% (VINTE POR
CENTO), PREVISTA NO ART. 169).",NA,NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-27,000147360,PL. 1998 1985 - PROJETO DE LEI,2803,DELIBERAÇÃO DE PLENÁRIO,NA,NA,20060823,0953,moreka,1985-11-25,"list(passo = 1, data = ""1985-11-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 11 1986, NA FORMA DO SUBSTITUTIVO 1.\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1986, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO.\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 2 10 1986\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CLODESMIDT RIANI\nPUBLICAÇÃO: 2 10 1986\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 10 1986\nSERVIÇO PÚBLICO\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 27 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1986\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 19 12 1986\nMANTIDO O VETO"")",list(),"list(expressao = c(""(PL adj 2086 adj 1986[PROP])[dbmt]"", ""(PL adj 2392 adj 1986[PROP])[dbmt]""), banco = c(""mate"", ""mate""), descricao = c(""PL. 2086 1986"", ""PL. 2392 1986""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2086+adj+1986%5BPROP%5D%29%5Bdbmt%5D"", ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2392+adj+1986%5BPROP%5D%29%5Bdbmt%5D""), tipo = c(""PL"", ""PL""), numero = c(2086, 2392), ano = c(1986, 1986))",NULL,N,NA,NA,"list(id = 2803, nome = ""DEPUTADO JOÃO ROSA"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1996,1985,GOVERNADOR DO ESTADO,"DISPÕE SOBRE O VALOR MÍNIMO DA GRATIFICAÇÃO DE NATAL INSTITUÍDA
PELA LEI 8701, DE 18 DE OUTUBRO DE 1984, E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"FIXAÇÃO, VALOR, DÉCIMO TERCEIRO SALÁRIO, PESSOAL MILITAR, SERVIDOR,
ADMINISTRAÇÃO DIRETA, EXECUTIVO, EXTENSÃO, APOSENTADO, MILITAR INATIVO.
FIXAÇÃO, VALOR, DÉCIMO TERCEIRO SALÁRIO, PENSIONISTA.
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-26,000147361,PL. 1996 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",LEI 9071 1985 - LEI ORDINÁRIA,20131014,1627,rosanacf,1985-11-25,"list(passo = 1, data = ""1985-11-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: NÃO CONSTA\nREDAÇÃO FINAL\nAPROVAÇÃO: NÃO CONSTA\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 28 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 30 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1985"")",list(),list(),"list(descricao = ""MSG 880 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9071/1985,LEI 9071 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1995,1985,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA AS OBRAS SOCIAIS DA PARÓQUIA DE SÃO
JOSÉ OPERÁRIO, COM SEDE NA CIDADE DE DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-23,000147365,PL. 1995 1985 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9175 1986 - LEI ORDINÁRIA,20120126,1024,rosanacf,1985-11-21,"list(passo = 1, data = ""1985-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 6 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9175/1986,LEI 9175 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1994,1985,DEPUTADO NEIF JABUR                        PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO FACULDADE DE CIÊNCIAS
ECONÔMICAS ADMINISTRATIVAS E CONTÁBEIS DE SÃO SEBASTIÃO DO
PARAÍSO, COM SEDE NA CIDADE DE SÃO SEBASTIÃO DO PARAÍSO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO SEBASTIÃO DO PARAÍSO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-23,000147366,PL. 1994 1985 - PROJETO DE LEI,1694,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9215 1986 - LEI ORDINÁRIA,20120126,1025,rosanacf,1985-11-21,"list(passo = 1, data = ""1985-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 15 5 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 6 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 13 5 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 6 6 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 19 6 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 7 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1694, nome = ""DEPUTADO NEIF JABUR"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9215/1986,LEI 9215 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1993,1985,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"ALTERA O ART. 17 DA LEI 7109, DE 13 DE OUTUBRO DE 1977, QUE
CONTÉM O ESTATUTO DO PESSOAL DO MAGISTÉRIO PÚBLICO DO ESTADO DE
MINAS GERAIS. (FICA ACRESCIDO AO ART. 17 O SEGUINTE PARÁGRAFO
SEGUNDO: ""AO CANDIDATO RESIDENTE, HÁ PELO MENOS 2 (DOIS) ANOS,
NA LOCALIDADE PARA A QUAL SE INSCREVER, SERÃO ATRIBUÍDOS, PARA
EFEITO DE CLASSIFICAÇÃO, 20% (VINTE POR CENTO) DE PONTOS A MAIS
QUE OS CANDIDATOS RESIDENTES EM OUTRAS LOCALIDADES"").",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-11-23,000147367,PL. 1993 1985 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,NA,NA,20090731,1549,drumo,1985-11-21,"list(passo = 1, data = ""1985-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1986\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1992,1985,DEPUTADO MARES GUIA                        PT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DE
PSICOLOGIA DO BAIRRO LINDÉIA. (BELO HORIZONTE).",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-23,000147368,PL. 1992 1985 - PROJETO DE LEI,2802,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9171 1986 - LEI ORDINÁRIA,20120126,1025,rosanacf,1985-11-21,"list(passo = 1, data = ""1985-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 3 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 15 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 6 5 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2802, nome = ""DEPUTADO MARES GUIA"", partido = ""PT"")",NA,NA,/legislacao/mineira/LEI/9171/1986,LEI 9171 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
