dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,linksOrigem,tema,observacao,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1000,1980,DEPUTADO FERRAZ CALDAS                     PMDB,DISPÕE SOBRE AS MARCAS DAS ÁGUAS MINERAIS.,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-28,000150686,PL. 1000 1980 - PROJETO DE LEI,1690,NA,NA,NA,20090331,1047,m17663,1980-11-26,"list(passo = 1, data = ""1980-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 3 1981\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,999,1980,DEPUTADO GENÉSIO BERNARDINO                PMDB,"DECLARA DE UTILIDADE PÚBLICA A UNIÃO DOS PARAPLÉGICOS DE BELO
HORIZONTE, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-28,000150681,PL. 999 1980 - PROJETO DE LEI,1696,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7952 1980 - LEI ORDINÁRIA,20120202,0920,rosanacf,1980-11-26,"list(passo = 1, data = ""1980-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 16 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 28 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 9 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1980"")",list(),list(),N,"list(id = 1696, nome = ""DEPUTADO GENÉSIO BERNARDINO"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7952/1980,LEI 7952 1980 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,998,1980,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE AMADORES EM ASTRONOMIA, DE
ARAGUARI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAGUARI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-28,000150682,PL. 998 1980 - PROJETO DE LEI,1692,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7953 1981 - LEI ORDINÁRIA,20120202,0920,rosanacf,1980-11-26,"list(passo = 1, data = ""1980-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: (NADA CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 9 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7953/1981,LEI 7953 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,997,1980,DEPUTADO FERNANDO JUNQUEIRA                PDS,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DE ASSISTÊNCIA AO PARAPLÉGICO
NOSSA SENHORA APARECIDA, DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-28,000150683,PL. 997 1980 - PROJETO DE LEI,1468,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7958 1981 - LEI ORDINÁRIA,20120202,0921,rosanacf,1980-11-26,"list(passo = 1, data = ""1980-11-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO DA COSTA PEREIRA\nPUBLICAÇÃO: 5 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7958/1981,LEI 7958 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,995,1980,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE MELHORAMENTOS DO BAIRRO
BOM PASTOR E VILAS ADJACENTES, EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-26,000150688,PL. 995 1980 - PROJETO DE LEI,2115,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7957 1981 - LEI ORDINÁRIA,20120202,0923,rosanacf,1980-11-24,"list(passo = 1, data = ""1980-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7957/1981,LEI 7957 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,992,1980,DEPUTADO CAMILO MACHADO                    PFL,"AUTORIZA O PODER EXECUTIVO A REVERTER, MEDIANTE DOAÇÃO, AO
MUNICÍPIO DE MONTE CARMELO, IMÓVEL QUE MENCIONA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-25,000150689,PL. 992 1980 - PROJETO DE LEI,2032,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7997 1981 - LEI ORDINÁRIA,19980101,NA,Carga,1980-11-21,"list(passo = 1, data = ""1980-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 30 4 1981\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 30 4 1981\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NUNES COELHO\nPUBLICAÇÃO: 30 4 1981\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 26 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 7 1981"")",list(),list(),N,"list(id = 2032, nome = ""DEPUTADO CAMILO MACHADO"", partido = ""PFL"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7997/1981,LEI 7997 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,991,1980,DEPUTADO FÚLVIO FONTOURA                   ARENA,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS A MANOEL
CARLOS BARBOSA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-25,000150690,PL. 991 1980 - PROJETO DE LEI,2035,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 7943 1981 - LEI ORDINÁRIA,19980101,NA,Carga,1980-11-21,"list(passo = 1, data = ""1980-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 11 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 5 1981\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO HÉLIO COSTA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 5 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 23 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 6 1981"")",list(),list(),N,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7943/1981,LEI 7943 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,990,1980,DEPUTADO LOURIVAL BRASIL                   ARENA,"DÁ A DENOMINAÇÃO DE DONA NAIR GOMES CALDAS AO CENTRO DE SAÚDE DE ABADIA
DOS DOURADOS.","DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, ABADIA DOS DOURADOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-22,000150693,PL. 990 1980 - PROJETO DE LEI,322,NA,PRÓPRIO PÚBLICO,LEI 7967 1981 - LEI ORDINÁRIA,20120508,1506,rosanacf,1980-11-20,"list(passo = 1, data = ""1980-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7967/1981,LEI 7967 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,989,1980,DEPUTADO JOSÉ HONÓRIO                      PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO NACIONAL DE PACIENTES,
DOADORES E TRANSPLANTADOS RENAIS - DORETRANS, DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1980-11-22,000150694,PL. 989 1980 - PROJETO DE LEI,787,NA,UTILIDADE PÚBLICA,NA,20120202,0923,rosanacf,1980-11-20,"list(passo = 1, data = ""1980-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1980\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 787, nome = ""DEPUTADO JOSÉ HONÓRIO"", partido = ""PDS"")",ARQUIVO,19830131,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,988,1980,DEPUTADO MÁRIO ASSAD                       ARENA,"DÁ A DENOMINAÇÃO DE JOSÉ ANTÔNIO DE ARAÚJO LIMA À ESCOLA ESTADUAL
CÓRREGO DOS ÍNDIOS, NO MUNICÍPIO DE SANTO ANTÔNIO DO GRAMA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SANTO ANTÔNIO DO
GRAMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-22,000150695,PL. 988 1980 - PROJETO DE LEI,868,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 7951 1981 - LEI ORDINÁRIA,20120508,1508,rosanacf,1980-11-20,"list(passo = 1, data = ""1980-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 28 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 9 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 6 1981"")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7951/1981,LEI 7951 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,987,1980,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DAS MÃES SÃO JOSÉ, COM SEDE NA
CIDADE DE GOVERNADOR VALADARES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, GOVERNADOR VALADARES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-22,000150696,PL. 987 1980 - PROJETO DE LEI,1688,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7966 1981 - LEI ORDINÁRIA,20120202,0924,rosanacf,1980-11-20,"list(passo = 1, data = ""1980-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7966/1981,LEI 7966 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,986,1980,DEPUTADO MENDES BARROS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA BEZERRA DE MENEZES,
COM SEDE EM NANUQUE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NANUQUE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-21,000150709,PL. 986 1980 - PROJETO DE LEI,1688,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7956 1981 - LEI ORDINÁRIA,20120202,0925,rosanacf,1980-11-19,"list(passo = 1, data = ""1980-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1688, nome = ""DEPUTADO MENDES BARROS"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7956/1981,LEI 7956 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,985,1980,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"DECLARA DE UTILIDADE PÚBLICA O JUVENTUS ESPORTE CLUBE, COM SEDE
EM TRÊS CORAÇÕES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TRÊS CORAÇÕES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-21,000150710,PL. 985 1980 - PROJETO DE LEI,1697,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7949 1981 - LEI ORDINÁRIA,20120202,0925,rosanacf,1980-11-19,"list(passo = 1, data = ""1980-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 9 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 6 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 6 1981"")",list(),list(),N,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7949/1981,LEI 7949 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,972,1980,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA CACIQUE DA RUA BOM
JESUS, COM SEDE EM RAUL SOARES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RAUL SOARES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-20,000150711,PL. 972 1980 - PROJETO DE LEI,1698,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7965 1981 - LEI ORDINÁRIA,20120202,0926,rosanacf,1980-11-18,"list(passo = 1, data = ""1980-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 6 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1981"")",list(),list(),N,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7965/1981,LEI 7965 1981 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,971,1980,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE DE BOM RETIRO,
RIO NEGRO, ALVORADA, NOVA VISTA, NOVO SANTA INÊS - ABRANES, DE SABARÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SABARÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1980-11-19,000150712,PL. 971 1980 - PROJETO DE LEI,1935,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7937 1981 - LEI ORDINÁRIA,20120202,0928,rosanacf,1980-11-17,"list(passo = 1, data = ""1980-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 12 1980\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 4 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 5 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 4 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 15 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 6 1981"")",list(),list(),N,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/7937/1981,LEI 7937 1981 - LEI ORDINÁRIA
