dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,local,arquivamento,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,1124,1984,DEPUTADO EUCLIDES CINTRA                   PDS,"ASSEGURA A TODO CIDADÃO BRASILEIRO O ACESSO AOS REGISTROS
PÚBLICOS E BANCOS DE DADOS DO ESTADO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-12-05,000148237,PL. 1124 1984 - PROJETO DE LEI,295,NA,NA,NA,20090401,1054,m17663,1984-11-30,"list(passo = 1, data = ""1984-11-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 10 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1123,1984,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL AO DEPARTAMENTO DE ÁGUAS
E ENERGIA ELÉTRICA DO ESTADO DE MINAS GERAIS - DAE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-12-04,000148239,PL. 1123 1984 - PROJETO DE LEI,,NA,IMÓVEL,LEI 8792 1985 - LEI ORDINÁRIA,20120530,1604,rosanacf,1984-11-30,"list(passo = 1, data = ""1984-11-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 4 1985\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. PEDRO NARCISO\nPUBLICAÇÃO: 15 3 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RAIMUNDO REZENDE\nPUBLICAÇÃO: 4 4 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 4 1985"")",list(),list(),"list(descricao = ""MSG 457 1984"")",N,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, BELO HORIZONTE,
DESTINAÇÃO, CONSTRUÇÃO, INSTALAÇÕES, (DAE-MG).",NULL,NA,NA,NA,NA,/legislacao/mineira/LEI/8792/1985,LEI 8792 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1122,1984,DEPUTADO JOÃO BARBOSA                      PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO
JORNALISTA ROBERTO MARINHO.",CULTURA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-12-05,000148238,PL. 1122 1984 - PROJETO DE LEI,849,NA,HOMENAGEM,NA,20150327,1744,malves,1985-03-04,"list(passo = 1, data = ""1985-03-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, CIDADANIA.","list(id = 849, nome = ""DEPUTADO JOÃO BARBOSA"", partido = ""PMDB"")",ARQUIVO,19870131,"A LEI 2222, DE 4 DE NOVEMBRO DE 1960, PUBLICADA EM 5 DE NOVEMBRO DE 1960,
CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO REFERIDO
JORNALISTA.",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1121,1984,DEPUTADO DELFIM RIBEIRO                    PFL,"MODIFICA PARA ESCOLA ESTADUAL JARBAS TEIXEIRA DE REZENDE A DENOMINAÇÃO
DA ESCOLA ESTADUAL FAZENDA DA UNIÃO, NO DISTRITO DE PREGOS, MUNICÍPIO
DE SENADOR CORTES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-12-01,000148242,PL. 1121 1984 - PROJETO DE LEI,1743,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8879 1985 - LEI ORDINÁRIA,20120425,0957,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 24 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 11 6 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 21 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"ALTERAÇÃO, DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SENADOR
CORTES.","list(id = 1743, nome = ""DEPUTADO DELFIM RIBEIRO"", partido = ""PFL"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8879/1985,LEI 8879 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1119,1984,DEPUTADO AGOSTINHO PATRÚS                  PSDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS A
JOÃO DE DEUS ARAÚJO.",SEGURANÇA PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-12-01,000148243,PL. 1119 1984 - PROJETO DE LEI,2790,DELIBERAÇÃO DE PLENÁRIO,"HOMENAGEM
SEGURANÇA PÚBLICA",LEI 8963 1985 - LEI ORDINÁRIA,20150902,1624,malves,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 8 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 9 1985\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 25 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 20 8 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 24 9 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 10 1985"")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, CIDADANIA.","list(id = 2790, nome = ""DEPUTADO AGOSTINHO PATRÚS"", partido = ""PSDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8963/1985,LEI 8963 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1118,1984,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O DIRETÓRIO ACADÊMICO OSCAR NIEMEYER,
DO CURSO DE ENGENHARIA INDUSTRIAL DA PONTIFÍCIA UNIVERSIDADE
CATÓLICA DE MINAS GERAIS - CAMPUS DE CORONEL FABRICIANO, NO
MUNICÍPIO DO MESMO NOME.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-12-01,000148244,PL. 1118 1984 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9155 1986 - LEI ORDINÁRIA,20120127,1112,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 19 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL FABRICIANO.","list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9155/1986,LEI 9155 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1117,1984,DEPUTADO GERALDO RIBEIRO                   PMDB,"AUTORIZA O GOVERNO DO ESTADO A DOAR TERRENO AO SINDICATO DOS
TRABALHADORES RURAIS, COM SEDE NA CIDADE DE MESQUITA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-01,000148313,PL. 1117 1984 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 9127 1986 - LEI ORDINÁRIA,19980101,NA,Carga,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 3 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 26 11 1985\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 26 11 1985\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 26 11 1985\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 8 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 21 3 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 4 1986"")",list(),list(),NULL,N,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9127/1986,LEI 9127 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1116,1984,DEPUTADO ADEMIR LUCAS                      PMDB,"DÁ DENOMINAÇÃO DE FRANCISCO PAOLINELLI (DR. DUTE) AO CENTRO DE SAÚDE DA
CIDADE DE CARMÓPOLIS DE MINAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-12-01,000148245,PL. 1116 1984 - PROJETO DE LEI,2030,NA,PRÓPRIO PÚBLICO,NA,20120425,0958,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, CENTRO DE SAÚDE, MUNICÍPIO, CARMÓPOLIS DE MINAS.","list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1115,1984,DEPUTADO ADEMIR LUCAS                      PMDB,"DÁ A DENOMINAÇÃO DE CEL. JOSÉ BENJAMIM DE CASTRO À ESCOLA ESTADUAL
DO BAIRRO SÃO GABRIEL, DA CIDADE DE BELO HORIZONTE.",NA,RETIRADO DE TRAMITAÇÃO,RETRA,OUTRAS SITUAÇÕES,MOUTR,1984-12-01,000148246,PL. 1115 1984 - PROJETO DE LEI,2030,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120425,1000,rosanacf,1984-11-29,"list(passo = 1, data = ""1984-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nRETIRADO PELO AUTOR.\nARQUIVADO EM 25 6 1986."")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELO HORIZONTE.","list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1114,1984,DEPUTADO FERNANDO RAINHO                   PDS,"DECLARA DE UTILIDADE PÚBLICA O BANCO DE OLHOS DE JUIZ DE FORA, COM
SEDE NA CIDADE DE JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148248,PL. 1114 1984 - PROJETO DE LEI,2796,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8864 1985 - LEI ORDINÁRIA,20120127,1112,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 8 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.","list(id = 2796, nome = ""DEPUTADO FERNANDO RAINHO"", partido = ""PDS"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8864/1985,LEI 8864 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1113,1984,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE PROFESSORA HEDIVIRGES PACHECO OTÔNI À E. E. DE
NOVA MÓDICA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148249,PL. 1113 1984 - PROJETO DE LEI,1471,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8939 1985 - LEI ORDINÁRIA,20120425,1001,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 4 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 6 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 9 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 9 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 25 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 8 8 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 11 9 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 9 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, NOVA MÓDICA.","list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8939/1985,LEI 8939 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1112,1984,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS A
ORLANDO VILLAS BOAS.","DIREITOS HUMANOS
NEGROS, ÍNDIOS, POVOS E COMUNIDADES TRADICIONAIS",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148250,PL. 1112 1984 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,"DIREITOS HUMANOS
HOMENAGEM",LEI 8885 1985 - LEI ORDINÁRIA,20150902,1642,malves,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 6 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 6 1985\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO CEL. LEONEL ARCHANJO AFFONSO\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 1 6 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 20 6 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CLEBER LIMA\nPUBLICAÇÃO: 6 7 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1985"")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, CIDADANIA.","list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8885/1985,LEI 8885 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1111,1984,DEPUTADO RONALDO CARVALHO                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO SANTARRITENSE DE SAÚDE E A
ASSISTÊNCIA SOCIAL, COM SEDE EM SANTA RITA DO SAPUCAÍ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148251,PL. 1111 1984 - PROJETO DE LEI,2814,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8870 1985 - LEI ORDINÁRIA,20120127,1113,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 7 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 20 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTA RITA DO SAPUCAÍ.","list(id = 2814, nome = ""DEPUTADO RONALDO CARVALHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8870/1985,LEI 8870 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1110,1984,DEPUTADO RONALDO CARVALHO                  PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO BENEFICENTE LAR DA
TIANINHA DA CIDADE DE ITAJUBÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148252,PL. 1110 1984 - PROJETO DE LEI,2814,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9335 1986 - LEI ORDINÁRIA,20120127,1114,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 9 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 10 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 18 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NEIF JABUR\nPUBLICAÇÃO: 9 10 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 6 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 11 1986"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAJUBÁ.","list(id = 2814, nome = ""DEPUTADO RONALDO CARVALHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/9335/1986,LEI 9335 1986 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,1109,1984,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA LIBERDADE, DISCIPLINA
E JUSTIÇA NÚMERO 129, DE PORTEIRINHA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-11-29,000148253,PL. 1109 1984 - PROJETO DE LEI,1680,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8887 1985 - LEI ORDINÁRIA,20120127,1114,rosanacf,1984-11-27,"list(passo = 1, data = ""1984-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 5 6 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 1 5 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 30 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 27 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PORTEIRINHA.","list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8887/1985,LEI 8887 1985 - LEI ORDINÁRIA
