dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,local,norma,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,observacao,tema,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1576,1981,DEPUTADO FÚLVIO FONTOURA                   ARENA,"DÁ A DENOMINAÇÃO DE FÓRUM JOÃO BATISTA MOREIRA AO FÓRUM DA COMARCA DE
ITAMARANDIBA.","DENOMINAÇÃO, FÓRUM, COMARCA DE ITAMARANDIBA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-11-21,000150098,PL. 1576 1981 - PROJETO DE LEI,2035,PRÓPRIO PÚBLICO,NA,ARQUIVO,NA,19830131,20120507,1637,rosanacf,1981-11-19,"list(passo = 1, data = ""1981-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")","PELO DECRETO 21688, DE 4 11 1981, PUBLICADO EM 5 11 1981, O
FÓRUM RECEBEU DENOMINAÇÃO DE ""CORONEL ANTÔNIO JOAQUIM CÉSAR"".",NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1575,1981,DEPUTADO JÉSUS TRINDADE                    PDS,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE MUSICAL SÃO SEBASTIÃO,
COM SEDE EM PASSAGEM DE MARIANA, NO MUNICÍPIO DE MARIANA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MARIANA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-11-21,000150099,PL. 1575 1981 - PROJETO DE LEI,1048,UTILIDADE PÚBLICA,NA,ARQUIVO,NA,19830131,20120201,1102,rosanacf,1981-11-19,"list(passo = 1, data = ""1981-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1573,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ÂNGELO WERONEZE À ESCOLA ESTADUAL
DO POVOADO DE CAMBUÍ, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150101,PL. 1573 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8200 1982 - LEI ORDINÁRIA,NA,20120507,1638,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8200/1982,LEI 8200 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1572,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOSÉ GARCIA MARTINEZ À ESCOLA
ESTADUAL DO POVOADO DE PORANTAVA, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150102,PL. 1572 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8202 1982 - LEI ORDINÁRIA,NA,20120507,1639,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 5 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8202/1982,LEI 8202 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1571,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL GERALDO MARTINELLI À ESCOLA
ESTADUAL DO POVOADO DE PESSEGUEIRO, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150103,PL. 1571 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8201 1982 - LEI ORDINÁRIA,NA,20120507,1640,rosanacf,1981-11-10,"list(passo = 1, data = ""1981-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8201/1982,LEI 8201 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1570,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL NORBERTO BONAMICHE À ESCOLA
ESTADUAL DO POVOADO DE ROMA, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150104,PL. 1570 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8198 1982 - LEI ORDINÁRIA,NA,20120507,1641,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8198/1982,LEI 8198 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1569,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL FRANCISCA CÂNDIDA TRYSE À ESCOLA
ESTADUAL DO POVOADO DE PITANGUEIRAS, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150105,PL. 1569 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8199 1982 - LEI ORDINÁRIA,NA,20120507,1642,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8199/1982,LEI 8199 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1568,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL AFONSO FLORIANO DA COSTA À ESCOLA
ESTADUAL DE SOLEDADE DO MOGI, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150106,PL. 1568 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8274 1982 - LEI ORDINÁRIA,NA,20120507,1643,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8274/1982,LEI 8274 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1567,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL RITA MACIEL À ESCOLA ESTADUAL DO
POVOADO DE GRAMA, MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150107,PL. 1567 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8175 1982 - LEI ORDINÁRIA,NA,20120507,1644,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 13 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8175/1982,LEI 8175 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1566,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ROGÉRIO BERNARDES DE SOUZA À ESCOLA
ESTADUAL DO POVOADO DE BOA VENTURA, NO MUNICÍPIO DE INCONFIDENTES.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, INCONFIDENTES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-20,000150108,PL. 1566 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8176 1982 - LEI ORDINÁRIA,NA,20120507,1644,rosanacf,1981-11-18,"list(passo = 1, data = ""1981-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8176/1982,LEI 8176 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1563,1981,DEPUTADO ADEMIR LUCAS                      PMDB,"AUTORIZA A DOAÇÃO DE TERRENOS URBANOS NOS MUNICÍPIOS DE CONTAGEM
E BELO HORIZONTE E DÁ OUTRAS PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-11-19,000150110,PL. 1563 1981 - PROJETO DE LEI,2030,NA,NA,ARQUIVO,NA,19830131,20090406,1033,m17663,1981-11-17,"list(passo = 1, data = ""1981-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1562,1981,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A LIGA MUNICIPAL DE DESPORTOS DE
SÃO JOÃO DEL-REI, COM SEDE EM SÃO JOÃO DEL-REI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO JOÃO DEL-REI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-19,000150111,PL. 1562 1981 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,NA,NA,LEI 8206 1982 - LEI ORDINÁRIA,NA,20120201,1103,rosanacf,1981-11-17,"list(passo = 1, data = ""1981-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 20 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 1 4 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 17 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1982"")",list(),list(),NULL,N,NA,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/8206/1982,LEI 8206 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1561,1981,DEPUTADO JOÃO FERRAZ                       PDS,"AUTORIZA O PODER EXECUTIVO A PRORROGAR A CESSÃO DE IMÓVEL AO SINDICATO
RURAL DE PIUMHI.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, PIUMHI.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-18,000150120,PL. 1561 1981 - PROJETO DE LEI,1171,IMÓVEL,NA,NA,NA,NA,20120605,1621,rosanacf,1981-11-16,"list(passo = 1, data = ""1981-11-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 11 1981, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1981\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 11 1981\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 28 11 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 4 12 1981\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 23 12 1981\nVETO MANTIDO"")",list(),list(),NULL,N,NA,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1560,1981,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL JOSÉ ALVES RIBEIRO À ESCOLA
ESTADUAL DA FAZENDA ÁGUA LIMPA, NO MUNICÍPIO DE CRISTINA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CRISTINA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-18,000150121,PL. 1560 1981 - PROJETO DE LEI,295,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8173 1982 - LEI ORDINÁRIA,NA,20120507,1645,rosanacf,1981-11-16,"list(passo = 1, data = ""1981-11-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 11 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 26 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 2 4 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1982"")",list(),list(),NULL,N,NA,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8173/1982,LEI 8173 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1559,1981,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO DE ESTUDOS E PESQUISA
VETERINÁRIA PREVENTIVA - FEP-MVP, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-11-18,000150122,PL. 1559 1981 - PROJETO DE LEI,1692,UTILIDADE PÚBLICA,NA,NA,LEI 8166 1982 - LEI ORDINÁRIA,NA,20120201,1103,rosanacf,1981-11-16,"list(passo = 1, data = ""1981-11-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 11 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 3 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 24 3 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 3 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 5 3 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 18 3 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 3 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 4 1982"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/8166/1982,LEI 8166 1982 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
