dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,regime,tema,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,460,1983,DEPUTADO AGOSTINHO PATRÚS                  PSDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO EDUCACIONAL PARA O
DESENVOLVIMENTO DAS CIÊNCIAS AGRÁRIAS, COM SEDE NO MUNICÍPIO
DE UBERABA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERABA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-02,000148922,PL. 460 1983 - PROJETO DE LEI,2790,UTILIDADE PÚBLICA,LEI 8644 1984 - LEI ORDINÁRIA,20120130,1121,rosanacf,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 8 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 8 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 26 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JUAREZ HOSKEN\nPUBLICAÇÃO: 14 8 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 28 8 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 9 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2790, nome = ""DEPUTADO AGOSTINHO PATRÚS"", partido = ""PSDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8644/1984,LEI 8644 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,459,1983,DEPUTADO PAULO ARAÚJO                      PMDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL PROFESSOR PAULO MARIO DEL GIUDICE
À ESCOLA ESTADUAL ANEXA AO CENTRO DE TREINAMENTO DA COLÔNIA VAZ DE
MELO, NO MUNICÍPIO DE VIÇOSA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, VIÇOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-02,000148923,PL. 459 1983 - PROJETO DE LEI,2810,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8604 1984 - LEI ORDINÁRIA,20120425,1654,rosanacf,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 10 4 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 16 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 12 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8604/1984,LEI 8604 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,458,1983,DEPUTADO PAULO ARAÚJO                      PMDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL MADRE SANTA FACE À ESCOLA ESTADUAL
ANEXA AO COLÉGIO NORMAL NOSSA SENHORA DO CARMO, NO MUNICÍPIO DE VIÇOSA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, VIÇOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-02,000148924,PL. 458 1983 - PROJETO DE LEI,2810,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8572 1984 - LEI ORDINÁRIA,20120425,1655,rosanacf,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 4 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 13 4 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 3 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 19 5 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8572/1984,LEI 8572 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,457,1983,DEPUTADO JOSÉ SANTANA                      PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS A MARLOS
JACOB TENÓRIO DE MELO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-02,000148925,PL. 457 1983 - PROJETO DE LEI,1680,NA,LEI 8640 1984 - LEI ORDINÁRIA,19980101,NA,Carga,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 20 8 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 8 1984\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO GAMALIEL HERVAL\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 5 6 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 14 8 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 28 8 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 9 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8640/1984,LEI 8640 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,456,1983,DEPUTADO JÉSUS TRINDADE                    PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO SR.
HERMANN VON TIESENHAUSEN.","CONCESSÃO HONORÍFICA, CIDADANIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-12-02,000148926,PL. 456 1983 - PROJETO DE LEI,1048,"HOMENAGEM
INDÚSTRIA, COMÉRCIO E SERVIÇOS",LEI 8585 1984 - LEI ORDINÁRIA,20150902,1659,malves,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1984\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 17 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 26 5 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 8 6 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 6 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,"INDÚSTRIA, COMÉRCIO E SERVIÇOS",NA,/legislacao/mineira/LEI/8585/1984,LEI 8585 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,455,1983,DEPUTADO DOMINGOS LANNA                    PFL,DISPÕE SOBRE CONTAGEM DE TEMPO DE SERVIÇO PÚBLICO.,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-12-02,000148927,PL. 455 1983 - PROJETO DE LEI,1679,NA,NA,20100208,1046,moreka,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""PROJETO SEM TRAMITAÇÃO\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,454,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"AUTORIZA O PODER EXECUTIVO A CONCEDER GRATUIDADE DE SERVIÇOS DE
ÁGUA E ENERGIA ELÉTRICA À SOCIEDADE DE SÃO VICENTE DE PAULO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-12-02,000148928,PL. 454 1983 - PROJETO DE LEI,74,NA,NA,20100203,1437,moreka,1983-11-28,"list(passo = 1, data = ""1983-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 11 1984\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),"list(expressao = ""(PL adj 1937 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1937 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1937+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1937, ano = 1982)",N,ARQUIVO,19870131,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,445,1983,GOVERNADOR DO ESTADO,"ALTERA DISPOSITIVOS DA LEI NÚMERO 7399, DE 1 9 1978, QUE CONTÉM O
REGIMENTO DE CUSTAS E EMOLUMENTOS DO ESTADO DE MINAS GERAIS E DÁ OUTRAS
PROVIDÊNCIAS.","ALTERAÇÃO, REGIMENTO DE CUSTAS E EMOLUMENTOS.
ALTERAÇÃO, DISTRIBUIÇÃO, PERCENTAGEM, FUNDO JUDICIÁRIO.
ALTERAÇÃO, HIPÓTESE, OBRIGAÇÃO, FAZENDA PÚBLICA, PAGAMENTO, CUSTAS.
ALTERAÇÃO, TABELA, REGIMENTO DE CUSTAS E EMOLUMENTOS.
NORMAS, REQUISITOS, EFETIVAÇÃO, ESCREVENTE SUBSTITUTO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-26,000148931,PL. 445 1983 - PROJETO DE LEI,,CARTÓRIO,LEI 8513 1983 - LEI ORDINÁRIA,20150325,1405,rosanacf,1983-11-25,"list(passo = 1, data = ""1983-11-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 12 1983\nEMENDAS\nPUBLICAÇÃO: 20 12 1983 E 23 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 12 1983\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 23 12 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 29 12 1983\nSANCIONADO COM VETO PARCIAL\nPUBLICAÇÃO DA LEI: 31 12 1983\nMANTIDO O VETO."")",list(),list(),"list(descricao = ""MSG 169 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,ADMINISTRAÇÃO PÚBLICA,NA,/legislacao/mineira/LEI/8513/1983,LEI 8513 1983 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,444,1983,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS REGIMES PENITENCIÁRIOS DO ESTADO NA FORMA DA LEI FEDERAL
NÚMERO 6416, DE 24 5 1977 E DÁ OUTRAS PROVIDÊNCIAS.","NORMAS, REGIME PENITENCIÁRIO.
NORMAS, CUMPRIMENTO, PENA PRIVATIVA DE LIBERDADE.
DEFINIÇÃO, NORMAS, REGIME FECHADO, REGIME ABERTO, REGIME SEMIABERTO.
DEFINIÇÃO, NORMAS, CONCESSÃO, BENEFÍCIO, PRISÃO ALBERGUE.
NORMAS, CONCESSÃO, BENEFÍCIO, TRABALHO EXTERNO, CONDENADO, REGIME
FECHADO, REGIME SEMIABERTO, REGIME ABERTO.
DIREITOS E GARANTIAS TRABALHISTAS, TRABALHO EXTERNO, CONDENADO, REGIME
SEMIABERTO, REGIME ABERTO.
NORMAS, OBJETIVO, PROCEDIMENTO, CONCESSÃO, BENEFÍCIO, FREQÜÊNCIA,
ESTABELECIMENTO DE ENSINO, ENSINO PROFISSIONALIZANTE, ENSINO DE SEGUNDO
GRAU, ENSINO SUPERIOR, CONDENADO, REGIME SEMIABERTO, REGIME ABERTO,
REGIME EM MEIO LIVRE.
NORMAS, AUTORIZAÇÃO, FREQÜÊNCIA, ENTIDADE, REABILITAÇÃO, READAPTAÇÃO,
CONDENADO, DEFICIENTE FÍSICO, DEFICIENTE MENTAL.
NORMAS, OBJETIVO, CONCESSÃO, LICENÇA, SAÍDA, CONDENADO, REGIME FECHADO,
REGIME SEMIABERTO, REGIME ABERTO.
DEFINIÇÃO, REGIME EM MEIO LIVRE.
NORMAS, CONCESSÃO, REVOGAÇÃO, SUSPENSÃO CONDICIONAL DA PENA, LIVRAMENTO
CONDICIONAL.
CRITÉRIOS, CONCESSÃO, REMISSÃO, PENA.
COMPETÊNCIA, JUIZ, MINISTÉRIO PÚBLICO ESTADUAL, EXECUÇÃO, PENA.
INSTALAÇÃO, COMPETÊNCIA, SERVIÇO SOCIAL PENITENCIÁRIO.
CRIAÇÃO, COMPOSIÇÃO, COMPETÊNCIA, PATRONATO.
CRIAÇÃO, COMPOSIÇÃO, COMPETÊNCIA, CONSELHO DE CRIMINOLOGIA E POLÍTICA
CRIMINAL, VINCULAÇÃO, (SIJMG), SISTEMA OPERACIONAL DE INTERIOR E
JUSTIÇA.
NORMAS, DENOMINAÇÃO, ESTABELECIMENTO PENAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-24,000148932,PL. 444 1983 - PROJETO DE LEI,,"EXECUÇÃO PENAL
PESSOA COM DEFICIÊNCIA",LEI 8533 1984 - LEI ORDINÁRIA,20150803,1021,m17461,1983-11-22,"list(passo = 1, data = ""1983-11-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 3 1984, COM EMENDAS\nEMENDA 4 PUBLICADA NO DL EM 1 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 3 1984\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 15 3 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 30 3 1984 (ERRATA PUBLICADA EM 7 4 1984)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 4 1984"")",list(),list(),"list(descricao = ""MSG 167 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,SEGURANÇA PÚBLICA,NA,/legislacao/mineira/LEI/8533/1984,LEI 8533 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,443,1983,GOVERNADOR DO ESTADO,"INCORPORA A GRATIFICAÇÃO DE INCENTIVO À PRODUTIVIDADE, PREVISTA NA LEI
NÚMERO 7109, DE 13 10 1977, QUE CONTÉM O ESTATUTO DO PESSOAL DO
MAGISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS, INSTITUI A GRATIFICAÇÃO DE
INCENTIVO À DOCÊNCIA E DÁ OUTRAS PROVIDÊNCIAS.","INCORPORAÇÃO, GRATIFICAÇÃO, INCENTIVO, PRODUTIVIDADE, CRIAÇÃO,
GRATIFICAÇÃO DE INCENTIVO À DOCÊNCIA, PROFESSOR, MAGISTÉRIO.",TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-24,000148933,PL. 443 1983 - PROJETO DE LEI,,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",LEI 8517 1984 - LEI ORDINÁRIA,20150602,1356,malves,1983-11-22,"list(passo = 1, data = ""1983-11-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 12 1983, COM EMENDAS 14 E 23\nEMENDA 14 PUBLICADA NO DL EM 1 12 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 21 12 1983\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 15 12 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 28 12 1983\nSANCIONADO COM VETO PARCIAL\nPUBLICAÇÃO DA LEI: 10 1 1984\nVETO MANTIDO"")",list(),list(),"list(descricao = ""MSG 166 1983"")",N,NA,NA,NULL,DELIBERAÇÃO DE PLENÁRIO,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO",NA,/legislacao/mineira/LEI/8517/1984,LEI 8517 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,441,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL BENVINDO MIRANDA DA SILVA À
ATUAL ESCOLA ESTADUAL FAZENDA DE POMPÉIA, DO MUNICÍPIO DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148934,PL. 441 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8761 1984 - LEI ORDINÁRIA,20120503,1602,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 29 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 18 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 8 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8761/1984,LEI 8761 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,440,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ANTÔNIO DE PAULA DIAS À ATUAL
ESCOLA ESTADUAL DE SANTO ANTÔNIO DO PIRAPETINGA, MUNICÍPIO DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148935,PL. 440 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8692 1984 - LEI ORDINÁRIA,20120503,1604,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 8 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 24 8 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 4 9 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 26 9 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8692/1984,LEI 8692 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,439,1983,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL FRANCISCO SALES FERREIRA À ATUAL
ESCOLA ESTADUAL DE PINHEIROS ALTOS, DE PIRANGA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PIRANGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-11-22,000148936,PL. 439 1983 - PROJETO DE LEI,74,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8760 1984 - LEI ORDINÁRIA,20120503,1604,rosanacf,1983-11-18,"list(passo = 1, data = ""1983-11-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 29 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 17 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 8 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8760/1984,LEI 8760 1984 - LEI ORDINÁRIA
